Department,Subject,Course,Section,Instructor,A,B,C,D,F,NP,P,IX,RD,EW,W,Total
Music,MUSIC,MUSIC 94,3118,CHEESMAN J M,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,18
Noncredit Education,ESL,ESL 975,7035,EASTON J A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Noncredit Education,ESL,ESL 975,7036,YENSER S J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Noncredit Education,ESL,ESL 980,7037,MUMBA A I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Noncredit Education,ESL,ESL 995,7039,POREBA J S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Philosophy and Social Science,ECON,ECON 1,1939,URRUTIA A Q,26,6,4,1,3,0.0,1,0.0,0.0,0.0,9,50
Philosophy and Social Science,ECON,ECON 1,1940,GARCIA C P,13,10,2,2,16,0.0,0.0,0.0,0.0,0.0,7,50
Philosophy and Social Science,ECON,ECON 1,1941,URRUTIA A Q,14,7,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,25
Philosophy and Social Science,ECON,ECON 1,1942,GARCIA C P,15,4,4,2,12,0.0,0.0,0.0,0.0,0.0,6,43
Philosophy and Social Science,ECON,ECON 1,1943,KESKINEL M,20,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50
Philosophy and Social Science,ECON,ECON 1,1944,KESKINEL M,23,15,4,0.0,2,0.0,0.0,0.0,0.0,0.0,2,46
Philosophy and Social Science,ECON,ECON 1,1945,BROWN B C,32,17,4,1,3,0.0,0.0,0.0,0.0,0.0,3,60
Philosophy and Social Science,ECON,ECON 1,1946,BROWN B C,30,9,2,0.0,6,0.0,0.0,0.0,0.0,1,3,51
Philosophy and Social Science,ECON,ECON 1,1947,SU B C,7,6,7,0.0,3,0.0,0.0,0.0,0.0,0.0,16,39
Philosophy and Social Science,ECON,ECON 1,1948,GARCIA C P,16,7,3,2,19,0.0,0.0,0.0,0.0,0.0,8,55
Philosophy and Social Science,ECON,ECON 1,1949,GARCIA C P,16,3,4,1,13,0.0,0.0,0.0,0.0,0.0,3,40
Philosophy and Social Science,ECON,ECON 1,1950,SU B C,2,9,11,1,4,1,0.0,0.0,0.0,0.0,10,38
Philosophy and Social Science,ECON,ECON 1,1951,SU B C,4,14,7,0.0,2,1,2,0.0,0.0,0.0,9,39
Philosophy and Social Science,ECON,ECON 1,3745,MARSCHALL B A,14,6,5,1,1,1,0.0,0.0,0.0,0.0,5,33
Philosophy and Social Science,ECON,ECON 1,4138,CHAN A K-C,26,13,10,4,12,0.0,0.0,0.0,0.0,0.0,12,77
Philosophy and Social Science,ECON,ECON 1,4139,CARTER T D,46,12,5,3,8,0.0,0.0,1,0.0,0.0,7,82
Philosophy and Social Science,ECON,ECON 2,1952,GARCIA C P,21,4,8,11,0.0,0.0,0.0,0.0,0.0,0.0,4,48
Philosophy and Social Science,ECON,ECON 2,1954,URRUTIA A Q,17,12,3,2,9,0.0,0.0,0.0,0.0,0.0,4,47
Philosophy and Social Science,ECON,ECON 2,1955,BATTISTA C,6,7,7,0.0,1,0.0,1,0.0,0.0,0.0,0.0,22
Philosophy and Social Science,ECON,ECON 2,1957,CHAN A K-C,6,14,7,2,6,0.0,0.0,0.0,0.0,0.0,2,37
Philosophy and Social Science,ECON,ECON 2,1958,KESKINEL M,34,10,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,4,49
Philosophy and Social Science,ECON,ECON 2,1959,CHAN A K-C,8,9,6,3,5,0.0,0.0,0.0,0.0,0.0,8,39
Philosophy and Social Science,ECON,ECON 2,1960,CHAN A K-C,5,6,6,3,11,1,0.0,0.0,0.0,0.0,8,40
Philosophy and Social Science,ECON,ECON 2,1961,BATTISTA C,10,12,3,1,7,0.0,0.0,0.0,0.0,0.0,5,38
Philosophy and Social Science,ECON,ECON 2,1962,BATTISTA C,9,15,6,1,4,1,1,0.0,0.0,0.0,1,38
Philosophy and Social Science,ECON,ECON 2,1963,GARCIA C P,26,11,3,1,5,0.0,0.0,1,0.0,0.0,2,49
Philosophy and Social Science,ECON,ECON 2,1964,GARCIA C P,18,5,2,1,11,0.0,0.0,0.0,0.0,0.0,3,40
Philosophy and Social Science,ECON,ECON 2,1965,URRUTIA A Q,16,10,8,2,2,0.0,0.0,0.0,0.0,0.0,5,43
Philosophy and Social Science,ECON,ECON 2,1966,BROWN B C,47,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,54
Philosophy and Social Science,ECON,ECON 2,3607,BATTISTA C,5,8,14,2,6,0.0,1,0.0,0.0,0.0,5,41
Philosophy and Social Science,ECON,ECON 2,3608,BATTISTA C,8,12,12,1,2,0.0,0.0,0.0,0.0,0.0,6,41
Philosophy and Social Science,ECON,ECON 2,3701,GURTOVOY J,14,3,2,1,5,0.0,0.0,0.0,0.0,0.0,9,34
Philosophy and Social Science,ECON,ECON 2,4140,CARTER T D,44,13,5,4,9,0.0,0.0,0.0,0.0,0.0,9,84
Philosophy and Social Science,ECON,ECON 2,4141,CHAN A K-C,26,14,3,6,9,1,0.0,0.0,0.0,0.0,4,63
Philosophy and Social Science,ECON,ECON 4,1967,URRUTIA A Q,8,3,0.0,1,3,0.0,0.0,0.0,0.0,0.0,2,17
Philosophy and Social Science,ECON,ECON 5,1968,BERMAN DIANNE R,1,9,6,1,3,0.0,1,0.0,0.0,1,5,27
Philosophy and Social Science,ECON,ECON 5,1969,KANG K,21,8,4,0.0,1,0.0,0.0,0.0,0.0,0.0,1,35
Philosophy and Social Science,ECON,ECON 6,1970,BATTISTA C,18,4,5,0.0,4,0.0,0.0,1,0.0,0.0,5,37
Philosophy and Social Science,ECON,ECON 15,1971,ABDEL-RAHMAN A A,13,10,4,4,5,0.0,0.0,0.0,0.0,0.0,12,48
Philosophy and Social Science,ECON,ECON 15,1972,ABDEL-RAHMAN A A,15,10,3,1,4,0.0,1,0.0,0.0,0.0,10,44
Philosophy and Social Science,ENVRN,ENVRN 4,2336,URRUTIA A Q,11,2,3,1,6,0.0,0.0,0.0,0.0,0.0,2,25
Philosophy and Social Science,ENVRN,ENVRN 20,2338,HUFFAKER P,23,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,7,37
Philosophy and Social Science,GLOBAL,GLOBAL 5,2494,BERMAN DIANNE R,5,3,2,0.0,4,0.0,2,0.0,0.0,0.0,5,21
Philosophy and Social Science,GLOBAL,GLOBAL 5,2495,KANG K,9,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
Philosophy and Social Science,GLOBAL,GLOBAL 10,2496,MONTEIRO N,32,17,11,3,0.0,0.0,0.0,0.0,0.0,0.0,2,65
Philosophy and Social Science,HIST,HIST 15,2591,ABDEL-RAHMAN A A,8,3,0.0,1,0.0,0.0,1,0.0,0.0,0.0,8,21
Philosophy and Social Science,HIST,HIST 15,2592,ABDEL-RAHMAN A A,5,7,4,2,0.0,0.0,0.0,0.0,0.0,0.0,8,26
Philosophy and Social Science,PHILOS,PHILOS 1,3208,MOHSEN A M,27,3,3,2,7,0.0,0.0,2,0.0,0.0,4,48
Philosophy and Social Science,PHILOS,PHILOS 1,3209,KAUFMAN S M,9,11,1,2,9,1,1,0.0,0.0,0.0,7,41
Philosophy and Social Science,PHILOS,PHILOS 1,3210,MOHSEN A M,36,3,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,45
Philosophy and Social Science,PHILOS,PHILOS 1,3211,KATHERINE A L,13,13,5,3,0.0,0.0,0.0,0.0,0.0,0.0,9,43
Philosophy and Social Science,PHILOS,PHILOS 1,3212,KATHERINE A L,41,34,16,2,4,0.0,1,1,0.0,0.0,16,115
Philosophy and Social Science,PHILOS,PHILOS 1,3213,MOHSEN A M,24,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26
Philosophy and Social Science,PHILOS,PHILOS 1,3214,DAILY M S,35,0.0,2,0.0,3,1,0.0,0.0,0.0,0.0,2,43
Philosophy and Social Science,PHILOS,PHILOS 1,3215,DAILY M S,24,5,1,1,8,0.0,0.0,0.0,0.0,0.0,4,43
Philosophy and Social Science,PHILOS,PHILOS 1,3216,QUESADA D M,66,3,1,1,5,0.0,0.0,0.0,0.0,0.0,3,79
Philosophy and Social Science,PHILOS,PHILOS 1,3217,BENNET S E,28,4,5,0.0,4,0.0,0.0,0.0,0.0,0.0,1,42
Philosophy and Social Science,PHILOS,PHILOS 1,3218,ORTEGA G R,29,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,39
Philosophy and Social Science,PHILOS,PHILOS 1,3219,MORRIS S,16,11,8,3,3,0.0,2,0.0,0.0,0.0,3,46
Philosophy and Social Science,PHILOS,PHILOS 1,3220,MORRIS S,24,8,6,0.0,0.0,0.0,1,0.0,0.0,0.0,3,42
Philosophy and Social Science,PHILOS,PHILOS 1,3221,ORTEGA G R,38,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,49
Philosophy and Social Science,PHILOS,PHILOS 1,3222,ORTEGA G R,30,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,7,44
Philosophy and Social Science,PHILOS,PHILOS 1,3700,LOVETTE C G,21,2,2,0.0,4,0.0,0.0,0.0,0.0,0.0,2,31
Philosophy and Social Science,PHILOS,PHILOS 2,3223,HUFFAKER P,19,9,1,0.0,5,0.0,0.0,0.0,0.0,0.0,4,38
Philosophy and Social Science,PHILOS,PHILOS 2,3224,DAILY M S,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25
Philosophy and Social Science,PHILOS,PHILOS 2,3225,HUFFAKER P,19,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,38
Philosophy and Social Science,PHILOS,PHILOS 4,3226,KATHERINE A L,26,6,1,0.0,0.0,0.0,1,0.0,0.0,0.0,4,38
Philosophy and Social Science,PHILOS,PHILOS 5,3227,KAUFMAN S M,25,5,1,1,3,0.0,0.0,0.0,0.0,0.0,4,39
Philosophy and Social Science,PHILOS,PHILOS 7,3228,KLUMPE P A,18,4,2,0.0,4,0.0,0.0,0.0,0.0,0.0,16,44
Philosophy and Social Science,PHILOS,PHILOS 7,3229,KLUMPE P A,22,9,1,0.0,2,0.0,0.0,0.0,0.0,0.0,10,44
Philosophy and Social Science,PHILOS,PHILOS 7,3230,KATHERINE A L,18,7,0.0,0.0,1,1,0.0,0.0,0.0,0.0,6,33
Philosophy and Social Science,PHILOS,PHILOS 7,3231,MOHSEN A M,18,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,21
Philosophy and Social Science,PHILOS,PHILOS 7,3232,MOHSEN A M,23,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,27
Philosophy and Social Science,PHILOS,PHILOS 7,3233,MORRIS S,20,6,5,0.0,0.0,0.0,1,0.0,0.0,0.0,6,38
Philosophy and Social Science,PHILOS,PHILOS 9,3234,KLUMPE P A,22,8,3,0.0,3,0.0,1,0.0,0.0,0.0,7,44
Philosophy and Social Science,PHILOS,PHILOS 9,3235,KLUMPE P A,22,7,1,0.0,2,0.0,1,0.0,0.0,0.0,10,43
Philosophy and Social Science,PHILOS,PHILOS 20,3236,HUFFAKER P,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Philosophy and Social Science,PHILOS,PHILOS 22,3237,QUESADA D M,59,9,4,1,2,0.0,0.0,0.0,0.0,0.0,3,78
Philosophy and Social Science,PHILOS,PHILOS 23,3238,BENNET S E,38,2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,43
Philosophy and Social Science,PHILOS,PHILOS 51,3239,OIFER E R,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,4
Philosophy and Social Science,PHILOS,PHILOS 51,3240,OIFER E R,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,5,7
Philosophy and Social Science,PHILOS,PHILOS 51,3241,OIFER E R,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
Philosophy and Social Science,PHILOS,PHILOS 51,3242,OIFER E R,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
Philosophy and Social Science,PHILOS,PHILOS 52,4329,KURVINK S J,10,4,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,18
Philosophy and Social Science,POL SC,POL SC 1,3314,TAHVILDARANJESS,88,19,14,6,7,0.0,1,0.0,0.0,0.0,2,137
Philosophy and Social Science,POL SC,POL SC 1,3315,SCHULTZ C K,8,2,3,1,0.0,0.0,1,0.0,0.0,0.0,6,21
Philosophy and Social Science,POL SC,POL SC 1,3316,SCHULTZ C K,14,3,1,0.0,0.0,0.0,1,0.0,0.0,0.0,6,25
Philosophy and Social Science,POL SC,POL SC 1,3317,WOODS V,10,10,6,7,0.0,0.0,0.0,0.0,0.0,0.0,5,38
Philosophy and Social Science,POL SC,POL SC 1,3318,TAHVILDARANJESS,79,33,9,4,7,0.0,0.0,0.0,0.0,0.0,6,138
Philosophy and Social Science,POL SC,POL SC 1,3319,BUCKLEY A D,12,12,4,2,3,0.0,0.0,0.0,0.0,0.0,5,38
Philosophy and Social Science,POL SC,POL SC 1,3320,WOODS V,11,13,4,11,0.0,0.0,0.0,0.0,0.0,0.0,2,41
Philosophy and Social Science,POL SC,POL SC 1,3321,TAHVILDARANJESS,90,27,4,1,7,1,3,0.0,0.0,0.0,2,135
Philosophy and Social Science,POL SC,POL SC 1,3322,WOODS V,10,15,5,7,0.0,0.0,0.0,0.0,0.0,0.0,5,42
Philosophy and Social Science,POL SC,POL SC 1,3323,KURVINK S J,22,8,2,1,4,1,0.0,0.0,0.0,0.0,9,47
Philosophy and Social Science,POL SC,POL SC 1,3324,BUCKLEY A D,5,16,11,1,3,0.0,0.0,0.0,0.0,0.0,5,41
Philosophy and Social Science,POL SC,POL SC 1,3325,TAHVILDARANJESS,63,6,3,1,1,0.0,0.0,0.0,0.0,0.0,1,75
Philosophy and Social Science,POL SC,POL SC 1,3326,GORGIE F J,22,5,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,37
Philosophy and Social Science,POL SC,POL SC 1,3327,GORGIE F J,21,8,0.0,3,5,0.0,1,0.0,0.0,0.0,1,39
Philosophy and Social Science,POL SC,POL SC 1,3328,BUCKLEY A D,9,12,6,1,2,0.0,0.0,0.0,0.0,0.0,5,35
Philosophy and Social Science,POL SC,POL SC 1,3329,GORGIE F J,22,7,1,1,3,0.0,1,0.0,0.0,0.0,2,37
Philosophy and Social Science,POL SC,POL SC 1,3330,GROPER R P,7,11,11,1,6,0.0,1,0.0,0.0,0.0,0.0,37
Philosophy and Social Science,POL SC,POL SC 1,3699,GROPER R P,4,9,6,1,4,1,1,0.0,0.0,0.0,2,28
Philosophy and Social Science,POL SC,POL SC 1,4352,ANTOINE E R,17,15,2,0.0,0.0,0.0,1,4,0.0,0.0,4,43
Philosophy and Social Science,POL SC,POL SC 1,4353,KURVINK S J,20,13,2,0.0,0.0,0.0,0.0,1,0.0,0.0,3,39
Philosophy and Social Science,POL SC,POL SC 2,3331,GABLER C L,18,2,0.0,2,0.0,0.0,1,1,0.0,0.0,1,25
Philosophy and Social Science,POL SC,POL SC 2,3332,BERMAN DIANNE R,3,4,5,3,11,0.0,0.0,0.0,0.0,0.0,14,40
Philosophy and Social Science,POL SC,POL SC 2,3333,BUCKLEY A D,10,11,6,0.0,2,0.0,0.0,0.0,0.0,0.0,5,34
Philosophy and Social Science,POL SC,POL SC 2,3334,GABLER C L,23,12,2,1,3,0.0,0.0,0.0,0.0,0.0,1,42
Philosophy and Social Science,POL SC,POL SC 2,3335,GABLER C L,18,5,3,1,5,0.0,0.0,0.0,0.0,0.0,6,38
Philosophy and Social Science,POL SC,POL SC 2,3336,BERMAN DIANNE R,1,5,1,2,8,0.0,1,0.0,0.0,0.0,11,29
Philosophy and Social Science,POL SC,POL SC 2,3337,BUCKLEY A D,8,3,9,0.0,2,0.0,1,0.0,0.0,0.0,9,32
Philosophy and Social Science,POL SC,POL SC 2,3570,BERMAN DIANNE R,0.0,1,6,2,9,0.0,1,0.0,0.0,0.0,14,33
Philosophy and Social Science,POL SC,POL SC 5,3338,BERMAN DIANNE R,4,9,0.0,1,2,0.0,1,0.0,0.0,0.0,3,20
Philosophy and Social Science,POL SC,POL SC 5,3339,KANG K,13,10,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,26
Philosophy and Social Science,POL SC,POL SC 7,3340,BERMAN DIANNE R,8,16,9,1,13,0.0,1,0.0,0.0,0.0,8,56
Philosophy and Social Science,POL SC,POL SC 7,3341,BUCKLEY A D,14,9,7,0.0,0.0,0.0,2,0.0,0.0,0.0,7,39
Philosophy and Social Science,POL SC,POL SC 7,3342,BERMAN DIANNE R,9,8,6,0.0,2,0.0,1,0.0,0.0,0.0,6,32
Philosophy and Social Science,POL SC,POL SC 7,3344,BUCKLEY A D,19,13,3,0.0,1,0.0,1,0.0,0.0,0.0,3,40
Philosophy and Social Science,POL SC,POL SC 24,3345,GABLER C L,17,11,4,1,2,0.0,0.0,1,0.0,0.0,5,41
Philosophy and Social Science,POL SC,POL SC 31,3346,DAVIS SH L,19,11,4,0.0,3,1,0.0,0.0,0.0,0.0,5,43
Philosophy and Social Science,POL SC,POL SC 31,3347,GABLER C L,18,5,1,0.0,3,0.0,1,1,0.0,0.0,8,37
Philosophy and Social Science,POL SC,POL SC 31,3348,GABLER C L,13,7,1,2,3,0.0,0.0,0.0,0.0,0.0,13,39
Philosophy and Social Science,POL SC,POL SC 51,3349,OIFER E R,7,8,2,1,1,0.0,0.0,0.0,0.0,0.0,14,33
Philosophy and Social Science,POL SC,POL SC 51,3350,OIFER E R,8,7,4,2,0.0,0.0,1,0.0,0.0,0.0,7,29
Philosophy and Social Science,POL SC,POL SC 51,3351,OIFER E R,5,11,1,1,1,0.0,1,0.0,0.0,0.0,14,34
Philosophy and Social Science,POL SC,POL SC 51,3352,OIFER E R,8,6,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4,19
Philosophy and Social Science,POL SC,POL SC 52,4354,KURVINK S J,13,3,0.0,0.0,5,0.0,0.0,2,0.0,0.0,2,25
Philosophy and Social Science,POL SC,POL SC 95,3358,TAHVILDARANJESS R A,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,5,41
Philosophy and Social Science,SOCIOL,SOCIOL 1,3444,ANDRADA A V,2,11,9,4,5,0.0,1,0.0,0.0,0.0,10,42
Philosophy and Social Science,SOCIOL,SOCIOL 1,3445,FUJIWARA M,25,5,2,0.0,8,0.0,0.0,0.0,0.0,0.0,4,44
Philosophy and Social Science,SOCIOL,SOCIOL 1,3446,THING J P,18,10,6,0.0,7,0.0,0.0,0.0,0.0,0.0,2,43
Philosophy and Social Science,SOCIOL,SOCIOL 1,3447,BERRY N,30,3,1,1,3,0.0,1,0.0,0.0,0.0,3,42
Philosophy and Social Science,SOCIOL,SOCIOL 1,3448,CRAWFORD A,31,8,5,1,1,0.0,0.0,0.0,0.0,0.0,4,50
Philosophy and Social Science,SOCIOL,SOCIOL 1,3449,KIM SOO MEE,20,1,1,0.0,9,0.0,0.0,0.0,0.0,0.0,10,41
Philosophy and Social Science,SOCIOL,SOCIOL 1,3450,WILLIAMS LEON T K,56,3,4,3,11,0.0,0.0,0.0,0.0,0.0,12,89
Philosophy and Social Science,SOCIOL,SOCIOL 1,3451,SCAIFE M L,13,13,3,3,8,0.0,0.0,0.0,0.0,0.0,5,45
Philosophy and Social Science,SOCIOL,SOCIOL 1,3452,WILLIAMS LEON T K,29,1,4,0.0,6,0.0,0.0,0.0,0.0,0.0,5,45
Philosophy and Social Science,SOCIOL,SOCIOL 1,3453,CRAWFORD A,35,7,1,0.0,4,0.0,0.0,0.0,0.0,0.0,1,48
Philosophy and Social Science,SOCIOL,SOCIOL 1,3454,THING J P,22,13,5,1,1,0.0,0.0,0.0,0.0,0.0,1,43
Philosophy and Social Science,SOCIOL,SOCIOL 1,3455,GHEYTANCHI E,31,11,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,47
Philosophy and Social Science,SOCIOL,SOCIOL 1,3456,GHEYTANCHI E,29,6,6,0.0,2,0.0,0.0,0.0,0.0,0.0,1,44
Philosophy and Social Science,SOCIOL,SOCIOL 1,3457,KLEIN M C,35,6,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,43
Philosophy and Social Science,SOCIOL,SOCIOL 1,3458,LIVINGS G S,10,12,2,1,11,0.0,1,0.0,0.0,0.0,6,43
Philosophy and Social Science,SOCIOL,SOCIOL 1,3459,ANDRADA A V,12,3,4,4,9,0.0,0.0,0.0,0.0,0.0,8,40
Philosophy and Social Science,SOCIOL,SOCIOL 1,3460,FUJIWARA M,33,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,38
Philosophy and Social Science,SOCIOL,SOCIOL 1,3461,KIM SOO MEE,24,0.0,1,1,8,0.0,0.0,0.0,0.0,0.0,10,44
Philosophy and Social Science,SOCIOL,SOCIOL 1,3462,LIVINGS G S,11,9,5,5,12,0.0,0.0,0.0,0.0,0.0,0.0,42
Philosophy and Social Science,SOCIOL,SOCIOL 1,3463,KLEIN M C,38,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45
Philosophy and Social Science,SOCIOL,SOCIOL 1,3464,GHEYTANCHI E,30,7,7,0.0,1,0.0,2,0.0,0.0,0.0,1,48
Philosophy and Social Science,SOCIOL,SOCIOL 1,3569,THING J P,20,2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,24
Philosophy and Social Science,SOCIOL,SOCIOL 1,3685,HUGHES C,33,1,5,2,0.0,0.0,0.0,0.0,0.0,0.0,1,42
Philosophy and Social Science,SOCIOL,SOCIOL 1,3708,KIM SOO MEE,15,2,2,1,8,0.0,0.0,0.0,0.0,0.0,11,39
Philosophy and Social Science,SOCIOL,SOCIOL 1,4376,SCAIFE M L,26,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,41
Philosophy and Social Science,SOCIOL,SOCIOL 2,3465,BERRY N,26,2,1,0.0,3,0.0,0.0,0.0,0.0,0.0,3,35
Philosophy and Social Science,SOCIOL,SOCIOL 2,3466,BERRY N,24,4,2,1,1,0.0,1,2,0.0,0.0,6,41
Philosophy and Social Science,SOCIOL,SOCIOL 2,3467,SCAIFE M L,10,19,7,1,0.0,0.0,0.0,0.0,0.0,0.0,4,41
Philosophy and Social Science,SOCIOL,SOCIOL 4,3468,THING J P,31,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,41
Philosophy and Social Science,SOCIOL,SOCIOL 4,3469,THING J P,30,7,2,1,0.0,0.0,1,0.0,0.0,0.0,3,44
Philosophy and Social Science,SOCIOL,SOCIOL 30,3471,CRAWFORD A,25,4,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,3,42
Philosophy and Social Science,SOCIOL,SOCIOL 33,3472,LIVINGS G S,23,4,3,2,6,0.0,0.0,1,0.0,0.0,5,44
Philosophy and Social Science,SOCIOL,SOCIOL 33,3473,LIVINGS G S,15,9,3,4,2,0.0,0.0,0.0,0.0,0.0,9,42
Philosophy and Social Science,SOCIOL,SOCIOL 34,3474,LIVINGS G S,19,16,4,2,2,0.0,0.0,1,0.0,0.0,2,46
Philosophy and Social Science,WGS,WGS 10,3554,WESTERBAND Y,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
Philosophy and Social Science,WGS,WGS 10,3555,WESTERBAND Y,34,5,2,3,1,0.0,0.0,1,0.0,0.0,1,47
Philosophy and Social Science,WGS,WGS 10,3556,MANOFF R J,26,7,1,0.0,5,0.0,0.0,1,0.0,0.0,4,44
Philosophy and Social Science,WGS,WGS 10,3557,BRICKLEY B,24,5,2,1,3,0.0,0.0,0.0,0.0,0.0,4,39
Philosophy and Social Science,WGS,WGS 10,3558,WESTERBAND Y,27,3,4,2,2,0.0,1,1,0.0,0.0,2,42
Philosophy and Social Science,WGS,WGS 30,3559,WESTERBAND Y,25,9,2,1,2,1,0.0,1,0.0,0.0,5,46
Philosophy and Social Science,WGS,WGS 40,3560,WESTERBAND Y,26,4,2,3,0.0,0.0,0.0,0.0,0.0,0.0,2,37
Photography and Fashion,FASHN,FASHN 1,2399,IVAS L,17,5,2,2,7,0.0,0.0,3,0.0,0.0,4,40
Photography and Fashion,FASHN,FASHN 1,2400,IVAS L,22,3,0.0,0.0,9,0.0,0.0,2,0.0,0.0,5,41
Photography and Fashion,FASHN,FASHN 1,2401,KOLKO S R,9,9,6,1,4,1,0.0,0.0,0.0,0.0,7,37
Photography and Fashion,FASHN,FASHN 1,2402,ARMSTRONG R W,13,3,2,2,4,1,0.0,0.0,0.0,0.0,3,28
Photography and Fashion,FASHN,FASHN 1,4170,ARMSTRONG R W,16,5,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,6,33
Photography and Fashion,FASHN,FASHN 2,2403,LAKE R G,12,5,5,0.0,6,0.0,0.0,1,0.0,0.0,4,33
Photography and Fashion,FASHN,FASHN 2,2404,ARMSTRONG R W,25,2,0.0,1,1,0.0,0.0,0.0,0.0,0.0,5,34
Photography and Fashion,FASHN,FASHN 2,4171,ARMSTRONG R W,18,2,2,0.0,3,1,1,0.0,0.0,0.0,5,32
Photography and Fashion,FASHN,FASHN 3,2405,LOUIS L N,6,2,3,0.0,10,0.0,0.0,0.0,0.0,0.0,3,24
Photography and Fashion,FASHN,FASHN 3,2406,KHACHMANYAN S,3,2,6,0.0,6,0.0,1,0.0,0.0,1,3,22
Photography and Fashion,FASHN,FASHN 3,2407,LEWIS K,5,7,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,3,24
Photography and Fashion,FASHN,FASHN 3,4173,ARDELL J B,4,6,1,0.0,3,1,0.0,0.0,0.0,0.0,4,19
Photography and Fashion,FASHN,FASHN 5,2408,KOLKO S R,7,9,1,1,3,1,0.0,0.0,0.0,0.0,7,29
Photography and Fashion,FASHN,FASHN 5,2409,KOLKO S R,11,5,4,1,3,0.0,0.0,0.0,0.0,0.0,7,31
Photography and Fashion,FASHN,FASHN 6A,2410,KHACHMANYAN S,3,3,5,1,7,0.0,1,0.0,0.0,0.0,4,24
Photography and Fashion,FASHN,FASHN 6A,2411,LOUIS L N,2,4,1,0.0,5,0.0,0.0,0.0,0.0,0.0,5,17
Photography and Fashion,FASHN,FASHN 6B,2412,COOKE E,9,2,0.0,0.0,2,0.0,1,0.0,0.0,0.0,1,15
Photography and Fashion,FASHN,FASHN 7,2413,LAKE R G,9,5,2,0.0,6,0.0,0.0,0.0,0.0,0.0,4,26
Photography and Fashion,FASHN,FASHN 8,2414,ARMSTRONG J I,17,5,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,25
Photography and Fashion,FASHN,FASHN 8,4174,REINER H G,16,2,3,1,4,0.0,0.0,0.0,0.0,0.0,6,32
Photography and Fashion,FASHN,FASHN 9A,2415,ARMSTRONG J I,7,2,2,0.0,6,0.0,0.0,0.0,0.0,0.0,4,21
Photography and Fashion,FASHN,FASHN 9A,4175,ARMSTRONG J I,11,3,0.0,0.0,7,0.0,1,0.0,0.0,0.0,3,25
Photography and Fashion,FASHN,FASHN 9B,4176,REINER H G,7,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,19
Photography and Fashion,FASHN,FASHN 10,2416,ALLEN A,13,1,1,3,1,0.0,0.0,0.0,0.0,0.0,3,22
Photography and Fashion,FASHN,FASHN 13,2417,ARDELL J B,8,2,2,0.0,5,0.0,1,0.0,0.0,0.0,4,22
