Department,Subject,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,RD,EW,W,Total
Modern Languages and Culture,SPAN,SPAN 2,4283,NDOLEY M N,10,3,4,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,21
Modern Languages and Culture,SPAN,SPAN 3,3259,LEE CHAN A,12,9,3,0.0,6,2,1,0.0,0.0,0.0,0.0,33
Modern Languages and Culture,SPAN,SPAN 4,3260,LEE CHAN A,7,7,2,2,8,0.0,0.0,1,0.0,4,0.0,31
Modern Languages and Culture,SPAN,SPAN 11,3261,LEE CHAN A,4,2,3,2,11,0.0,0.0,0.0,0.0,7,0.0,29
Modern Languages and Culture,SPAN,SPAN 11,3262,AREVALO L H,14,8,3,0.0,2,0.0,0.0,0.0,0.0,7,0.0,34
Modern Languages and Culture,SPAN,SPAN 20,3264,AREVALO L H,11,4,5,1,6,0.0,0.0,1,0.0,4,0.0,32
Music,MUSIC,MUSIC 1,2822,TAKESUE S A,17,1,2,3,6,1,1,0.0,0.0,9,0.0,40
Music,MUSIC,MUSIC 1,2824,GLIADKOVSKAYA E,20,7,2,0.0,5,1,0.0,0.0,0.0,1,0.0,36
Music,MUSIC,MUSIC 1,2825,BERGMAN J F,10,2,2,0.0,1,1,0.0,0.0,0.0,5,0.0,21
Music,MUSIC,MUSIC 1,2827,KIM J,11,4,2,2,12,1,0.0,0.0,0.0,5,1,38
Music,MUSIC,MUSIC 1,4220,GLIADKOVSKAYA E,12,6,0.0,0.0,2,0.0,0.0,0.0,0.0,4,0.0,24
Music,MUSIC,MUSIC 1,4221,HOLT D K,7,1,0.0,1,4,0.0,0.0,0.0,0.0,4,0.0,17
Music,MUSIC,MUSIC 2,2828,SELVEY J D,5,2,4,0.0,3,2,2,1,0.0,3,0.0,22
Music,MUSIC,MUSIC 2,2829,SELVEY J D,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5
Music,MUSIC,MUSIC 3,2830,GOODMAN D B,5,7,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,15
Music,MUSIC,MUSIC 4,2831,DRISCOLL B S,10,5,4,0.0,1,0.0,0.0,0.0,0.0,5,0.0,25
Music,MUSIC,MUSIC 5,2832,AGUIAR J A,13,3,1,1,0.0,0.0,0.0,0.0,0.0,2,0.0,20
Music,MUSIC,MUSIC 5,3377,STOYANOVICH E J,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Music,MUSIC,MUSIC 6,2834,CHEESMAN J M,4,4,4,0.0,1,1,3,0.0,0.0,3,0.0,20
Music,MUSIC,MUSIC 6,2835,CHEESMAN J M,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,9
Music,MUSIC,MUSIC 7,2836,GOODMAN D B,8,5,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,16
Music,MUSIC,MUSIC 8,2837,DRISCOLL B S,13,4,2,0.0,1,0.0,0.0,0.0,0.0,5,0.0,25
Music,MUSIC,MUSIC 29,2838,ALVISO J R,5,3,4,1,3,1,0.0,0.0,0.0,16,0.0,33
Music,MUSIC,MUSIC 29,2839,ALVISO J R,5,2,1,0.0,2,0.0,0.0,0.0,0.0,7,0.0,17
Music,MUSIC,MUSIC 31,2840,BERGMAN J F,7,8,3,1,3,0.0,0.0,1,0.0,6,0.0,29
Music,MUSIC,MUSIC 32,2841,BERGMAN J F,15,2,1,1,1,0.0,0.0,0.0,0.0,13,0.0,33
Music,MUSIC,MUSIC 32,2842,BERGMAN J F,20,3,3,1,0.0,1,0.0,0.0,0.0,4,0.0,32
Music,MUSIC,MUSIC 32,2843,BERGMAN J F,15,3,5,1,3,0.0,0.0,1,0.0,9,0.0,37
Music,MUSIC,MUSIC 32,2844,GOODMAN D B,6,10,3,3,1,0.0,0.0,0.0,0.0,3,0.0,26
Music,MUSIC,MUSIC 32,2845,GOODMAN D B,4,6,6,4,2,0.0,0.0,0.0,0.0,4,0.0,26
Music,MUSIC,MUSIC 32,2846,GOODMAN D B,3,6,4,1,4,1,1,0.0,0.0,5,0.0,25
Music,MUSIC,MUSIC 33,2847,FIDDMONT F K,28,3,2,2,2,0.0,2,0.0,0.0,1,0.0,40
Music,MUSIC,MUSIC 33,2848,FIDDMONT F K,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,26
Music,MUSIC,MUSIC 33,2850,TERRY L,5,5,0.0,0.0,1,0.0,0.0,0.0,0.0,6,0.0,17
Music,MUSIC,MUSIC 33,2851,FIDDMONT F K,26,4,0.0,0.0,5,1,0.0,1,0.0,1,0.0,38
Music,MUSIC,MUSIC 33,2852,TERRY L,13,8,4,0.0,2,0.0,0.0,0.0,0.0,2,0.0,29
Music,MUSIC,MUSIC 33,2854,ONEAL K A,41,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,42
Music,MUSIC,MUSIC 33,2855,TERRY L,9,4,1,2,3,0.0,0.0,0.0,0.0,1,0.0,20
Music,MUSIC,MUSIC 33,4222,ONEAL K A,33,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,38
Music,MUSIC,MUSIC 36,2856,ZUSMAN S P,22,8,5,0.0,2,0.0,0.0,0.0,0.0,9,0.0,46
Music,MUSIC,MUSIC 36,2857,ZUSMAN S P,23,6,4,0.0,3,0.0,0.0,0.0,0.0,6,0.0,42
Music,MUSIC,MUSIC 36,4223,PARNELL D J,11,1,0.0,0.0,4,0.0,0.0,1,0.0,0.0,0.0,17
Music,MUSIC,MUSIC 37,2858,ALVISO J R,4,4,3,1,0.0,0.0,0.0,0.0,0.0,4,0.0,16
Music,MUSIC,MUSIC 40,4224,DE STEFANO J D,17,2,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,21
Music,MUSIC,MUSIC 45,2859,GRAY G L/MCHENRY B,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Music,MUSIC,MUSIC 50A,2860,DE STEFANO J D,13,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,9,0.0,23
Music,MUSIC,MUSIC 50A,2862,DE STEFANO J D,9,2,0.0,0.0,0.0,1,0.0,0.0,0.0,4,0.0,16
Music,MUSIC,MUSIC 50A,4225,PARNELL D J,4,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,5,0.0,12
Music,MUSIC,MUSIC 50A,4226,PARNELL D J,6,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,8
Music,MUSIC,MUSIC 50B,2863,DE STEFANO J D,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,8
Music,MUSIC,MUSIC 50B,4227,PARNELL D J,9,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,12
Music,MUSIC,MUSIC 50B,4228,PARNELL D J,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,9
Music,MUSIC,MUSIC 53,2864,SORENSEN K E,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
Music,MUSIC,MUSIC 53,4229,PREPONIS A,6,3,2,1,1,3,0.0,0.0,0.0,4,0.0,20
Music,MUSIC,MUSIC 55,4230,SELVEY J D,9,0.0,1,0.0,1,0.0,0.0,0.0,0.0,4,0.0,15
Music,MUSIC,MUSIC 57,4231,DE STEFANO J D,13,1,1,0.0,1,2,0.0,0.0,0.0,1,0.0,19
Music,MUSIC,MUSIC 59,2865,SELVEY J D,4,1,0.0,2,0.0,0.0,1,0.0,0.0,3,0.0,11
Music,MUSIC,MUSIC 60A,2868,CHOU L,10,2,0.0,0.0,0.0,0.0,3,1,0.0,4,0.0,20
Music,MUSIC,MUSIC 60A,2870,CHOU L,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,16
Music,MUSIC,MUSIC 60A,2871,KOZLOVA YU V,15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,26
Music,MUSIC,MUSIC 60B,2873,CHOU L,15,1,0.0,1,0.0,0.0,1,0.0,0.0,5,0.0,23
Music,MUSIC,MUSIC 60B,2875,KOZLOVA YU V,12,4,1,3,0.0,0.0,0.0,1,0.0,5,0.0,26
Music,MUSIC,MUSIC 60C,2876,KOZLOVA YU V,8,4,4,0.0,2,0.0,0.0,0.0,0.0,4,0.0,22
Music,MUSIC,MUSIC 60D,2877,CHOU L,14,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,18
Music,MUSIC,MUSIC 61B,2878,CHOU L,5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Music,MUSIC,MUSIC 64,2879,KOZLOVA YU V,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,16
Music,MUSIC,MUSIC 65B,4235,AGUIAR J A,8,2,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,13
Music,MUSIC,MUSIC 66,2880,TAKESUE S A,7,1,1,0.0,5,0.0,1,0.0,0.0,4,0.0,19
Music,MUSIC,MUSIC 70A,2881,SANDERSON A,8,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,12
Music,MUSIC,MUSIC 70B,2882,SANDERSON A,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6
Music,MUSIC,MUSIC 70C,3398,SANDERSON A,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,4
Music,MUSIC,MUSIC 73A,2883,SMITH ME M,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6
Music,MUSIC,MUSIC 73B,2884,SMITH ME M,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Music,MUSIC,MUSIC 74,2885,STOYANOVICH E J,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Music,MUSIC,MUSIC 76,4237,MC KEOWN K O,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Music,MUSIC,MUSIC 77,4238,MC KEOWN K O,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
Music,MUSIC,MUSIC 78,2886,SPANO A P,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
Music,MUSIC,MUSIC 78,2888,WHALEY T L,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
Music,MUSIC,MUSIC 78,4239,FIDDMONT F K,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,14
Music,MUSIC,MUSIC 79A,2889,FIDDMONT F K,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,4,0.0,12
Music,MUSIC,MUSIC 84A,2890,CHEESMAN J M,7,2,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,13
Music,MUSIC,MUSIC 84A,2891,HARMON J M,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,16
Music,MUSIC,MUSIC 84A,4240,HARMON J M,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,15
Music,MUSIC,MUSIC 84B,4241,CHEESMAN J M,12,2,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,17
Music,MUSIC,MUSIC 84B,4242,HARMON J M,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,13
Music,MUSIC,MUSIC 84C,4243,CHEESMAN J M,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,7
Music,MUSIC,MUSIC 84C,4244,HARMON J M,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Music,MUSIC,MUSIC 87A,4245,CHEESMAN J M,13,1,1,0.0,0.0,3,0.0,0.0,0.0,4,0.0,22
Music,MUSIC,MUSIC 87B,4246,CHEESMAN J M,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3
Music,MUSIC,MUSIC 88A,2892,DRISCOLL B S,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Music,MUSIC,MUSIC 92,2894,DRISCOLL B S,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,33
Music,MUSIC,MUSIC 94,2895,BAGG G/CHEESMAN J,12,1,2,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,18
Music,MUSIC,MUSIC 94,2896,BAGG G/CHEESMAN J,11,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,15
Philosophy and Social Science,ECON,ECON 1,1927,URRUTIA A Q,17,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,25
Philosophy and Social Science,ECON,ECON 1,1928,URRUTIA A Q,18,9,6,3,3,0.0,0.0,0.0,0.0,8,0.0,47
Philosophy and Social Science,ECON,ECON 1,1929,SU B C,16,12,6,0.0,1,0.0,0.0,0.0,0.0,8,0.0,43
Philosophy and Social Science,ECON,ECON 1,1930,KESKINEL M,10,28,4,0.0,1,1,0.0,0.0,0.0,5,0.0,49
Philosophy and Social Science,ECON,ECON 1,1931,KESKINEL M,11,22,5,0.0,2,1,1,0.0,0.0,6,0.0,48
Philosophy and Social Science,ECON,ECON 1,1932,ABDEL-RAHMAN A A,5,12,7,1,5,0.0,0.0,0.0,0.0,8,0.0,38
Philosophy and Social Science,ECON,ECON 1,1933,CHAN A K-C,10,7,2,0.0,11,2,0.0,0.0,0.0,5,0.0,37
Philosophy and Social Science,ECON,ECON 1,1934,CARTER T D,44,15,9,2,6,1,0.0,0.0,0.0,6,0.0,83
Philosophy and Social Science,ECON,ECON 1,1935,CHAN A K-C,7,10,4,6,3,0.0,0.0,0.0,0.0,4,0.0,34
Philosophy and Social Science,ECON,ECON 1,1936,CHAN A K-C,5,6,9,1,6,0.0,0.0,0.0,0.0,7,0.0,34
Philosophy and Social Science,ECON,ECON 1,1937,GARCIA C P,11,7,4,4,13,1,0.0,1,0.0,4,0.0,45
Philosophy and Social Science,ECON,ECON 1,1938,GARCIA C P,6,5,2,4,19,0.0,1,0.0,0.0,6,0.0,43
Philosophy and Social Science,ECON,ECON 1,1939,GARCIA C P,9,3,6,2,11,0.0,0.0,0.0,0.0,6,1,38
Philosophy and Social Science,ECON,ECON 1,1940,BROWN B C,29,12,4,0.0,1,0.0,0.0,0.0,0.0,4,0.0,50
Philosophy and Social Science,ECON,ECON 1,1941,BROWN B C,24,12,3,2,0.0,0.0,0.0,0.0,0.0,3,0.0,44
Philosophy and Social Science,ECON,ECON 1,1942,SU B C,12,9,5,0.0,2,0.0,0.0,0.0,0.0,13,0.0,41
Philosophy and Social Science,ECON,ECON 1,1943,SU B C,10,12,4,0.0,1,0.0,0.0,0.0,0.0,13,0.0,40
Philosophy and Social Science,ECON,ECON 2,1944,URRUTIA A Q,20,11,1,1,4,0.0,0.0,0.0,0.0,6,0.0,43
Philosophy and Social Science,ECON,ECON 2,1945,BATTISTA C,9,9,8,1,4,0.0,0.0,0.0,0.0,6,1,38
Philosophy and Social Science,ECON,ECON 2,1946,BATTISTA C,9,3,2,0.0,2,0.0,0.0,0.0,0.0,3,0.0,19
Philosophy and Social Science,ECON,ECON 2,1947,BATTISTA C,8,11,10,3,3,2,0.0,0.0,0.0,6,0.0,43
Philosophy and Social Science,ECON,ECON 2,1948,KESKINEL M,30,16,1,0.0,1,0.0,0.0,0.0,0.0,1,0.0,49
Philosophy and Social Science,ECON,ECON 2,1949,CHAN A K-C,3,15,7,1,2,0.0,0.0,0.0,0.0,1,0.0,29
Philosophy and Social Science,ECON,ECON 2,1950,CHAN A K-C,2,8,9,2,3,0.0,0.0,0.0,0.0,1,0.0,25
Philosophy and Social Science,ECON,ECON 2,1951,BATTISTA C,9,3,7,2,4,0.0,1,0.0,0.0,8,0.0,34
Philosophy and Social Science,ECON,ECON 2,1952,BATTISTA C,7,8,9,3,6,0.0,0.0,0.0,0.0,4,0.0,37
Philosophy and Social Science,ECON,ECON 2,1953,ABDEL-RAHMAN A A,4,5,3,1,4,1,0.0,0.0,0.0,0.0,0.0,18
Philosophy and Social Science,ECON,ECON 2,1954,BROWN B C,34,5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,42
Philosophy and Social Science,ECON,ECON 2,1955,CARTER T D,54,11,4,2,3,1,0.0,1,0.0,3,0.0,79
Philosophy and Social Science,ECON,ECON 2,1956,GARCIA C P,18,6,4,1,12,0.0,0.0,0.0,0.0,6,0.0,47
Philosophy and Social Science,ECON,ECON 2,1957,GARCIA C P,13,5,3,1,12,1,0.0,1,0.0,5,0.0,41
Philosophy and Social Science,ECON,ECON 2,1958,GARCIA C P,3,7,4,2,16,0.0,0.0,0.0,0.0,5,0.0,37
Philosophy and Social Science,ECON,ECON 2,1959,GARCIA C P,4,8,3,3,15,0.0,0.0,0.0,0.0,6,0.0,39
Philosophy and Social Science,ECON,ECON 2,1960,URRUTIA A Q,20,7,2,3,3,0.0,0.0,0.0,0.0,7,0.0,42
Philosophy and Social Science,ECON,ECON 5,1961,BERMAN DIANNE R,5,8,2,0.0,0.0,0.0,1,0.0,0.0,2,0.0,18
Philosophy and Social Science,ECON,ECON 8,1964,URRUTIA A Q,4,2,1,0.0,1,0.0,1,0.0,0.0,1,0.0,10
Philosophy and Social Science,ECON,ECON 15,1962,ABDEL-RAHMAN A A,19,23,4,1,5,1,0.0,0.0,0.0,3,0.0,56
Philosophy and Social Science,ECON,ECON 15,1963,KANG K,22,7,7,0.0,1,0.0,0.0,0.0,0.0,2,0.0,39
Philosophy and Social Science,ENVRN,ENVRN 20,2229,HUFFAKER P,19,6,3,1,5,0.0,0.0,0.0,0.0,4,0.0,38
Philosophy and Social Science,GLOBAL,GLOBAL 5,2357,BERMAN DIANNE R,3,5,5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,15
Philosophy and Social Science,GLOBAL,GLOBAL 10,2358,MONTEIRO N,23,9,3,0.0,0.0,2,0.0,0.0,0.0,4,0.0,41
Philosophy and Social Science,HIST,HIST 15,2457,ABDEL-RAHMAN A A,4,4,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Philosophy and Social Science,HIST,HIST 15,2458,KANG K,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,16
Philosophy and Social Science,PHILOS,PHILOS 1,2971,HUFFAKER P,8,5,8,4,4,1,0.0,0.0,0.0,6,0.0,36
Philosophy and Social Science,PHILOS,PHILOS 1,2972,KATHERINE A L,18,14,6,1,0.0,0.0,0.0,0.0,0.0,7,0.0,46
Philosophy and Social Science,PHILOS,PHILOS 1,2973,DAILY M S,28,2,3,0.0,4,1,0.0,1,0.0,2,0.0,41
Philosophy and Social Science,PHILOS,PHILOS 1,2974,DAILY M S,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,28
Philosophy and Social Science,PHILOS,PHILOS 1,2976,BENNET S E,23,4,4,1,4,1,0.0,0.0,0.0,2,0.0,39
Philosophy and Social Science,PHILOS,PHILOS 1,2978,KATHERINE A L,22,34,18,3,2,1,0.0,0.0,0.0,23,0.0,103
Philosophy and Social Science,PHILOS,PHILOS 1,2980,MOHSEN A M,14,7,1,4,5,0.0,0.0,0.0,0.0,8,0.0,39
Philosophy and Social Science,PHILOS,PHILOS 1,2981,ORTEGA G R,31,6,4,0.0,0.0,1,0.0,0.0,0.0,6,0.0,48
Philosophy and Social Science,PHILOS,PHILOS 1,2982,ORTEGA G R,32,11,3,1,0.0,0.0,0.0,0.0,0.0,3,0.0,50
Philosophy and Social Science,PHILOS,PHILOS 1,2983,MOHSEN A M,13,9,1,2,4,2,0.0,0.0,0.0,8,0.0,39
Philosophy and Social Science,PHILOS,PHILOS 1,2984,MOHSEN A M,18,10,3,2,1,0.0,0.0,0.0,0.0,10,0.0,44
Philosophy and Social Science,PHILOS,PHILOS 1,2985,MOHSEN A M,16,5,2,1,3,1,1,0.0,0.0,9,0.0,38
Philosophy and Social Science,PHILOS,PHILOS 1,3353,LOVETTE C G,8,14,4,1,5,1,0.0,0.0,0.0,10,0.0,43
Philosophy and Social Science,PHILOS,PHILOS 1,3354,LOVETTE C G,12,10,4,0.0,3,0.0,0.0,0.0,0.0,8,0.0,37
Philosophy and Social Science,PHILOS,PHILOS 2,2986,HUFFAKER P,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
Philosophy and Social Science,PHILOS,PHILOS 2,3371,DAILY M S,32,2,3,1,3,0.0,0.0,0.0,0.0,6,0.0,47
Philosophy and Social Science,PHILOS,PHILOS 3,2987,MOHSEN A M,29,3,2,0.0,4,0.0,0.0,0.0,0.0,3,0.0,41
Philosophy and Social Science,PHILOS,PHILOS 3,2988,MOHSEN A M,19,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,23
Philosophy and Social Science,PHILOS,PHILOS 3,2989,MOHSEN A M,17,6,3,0.0,8,0.0,0.0,0.0,0.0,3,0.0,37
Philosophy and Social Science,PHILOS,PHILOS 4,2990,KATHERINE A L,17,5,1,0.0,3,0.0,0.0,0.0,0.0,14,0.0,40
Philosophy and Social Science,PHILOS,PHILOS 5,2991,KLUMPE P A,29,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,45
Philosophy and Social Science,PHILOS,PHILOS 5,2992,KLUMPE P A,31,5,0.0,1,2,0.0,0.0,1,0.0,5,0.0,45
Philosophy and Social Science,PHILOS,PHILOS 7,2993,KATHERINE A L,17,0.0,5,1,0.0,0.0,0.0,0.0,0.0,4,0.0,27
Philosophy and Social Science,PHILOS,PHILOS 7,2994,MORRIS S,14,13,11,0.0,2,0.0,0.0,0.0,0.0,1,0.0,41
Philosophy and Social Science,PHILOS,PHILOS 7,2995,MORRIS S,17,8,10,2,1,0.0,0.0,0.0,0.0,3,0.0,41
Philosophy and Social Science,PHILOS,PHILOS 7,2996,ORTEGA G R,17,4,1,1,2,1,0.0,0.0,0.0,6,0.0,32
Philosophy and Social Science,PHILOS,PHILOS 9,2997,KLUMPE P A,16,3,1,1,1,0.0,1,0.0,0.0,12,0.0,35
Philosophy and Social Science,PHILOS,PHILOS 9,2998,KLUMPE P A,19,7,4,2,1,2,0.0,0.0,0.0,6,0.0,41
Philosophy and Social Science,PHILOS,PHILOS 20,2999,HUFFAKER P,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Philosophy and Social Science,PHILOS,PHILOS 22,3000,QUESADA D M,37,10,3,3,12,1,1,0.0,0.0,8,1,76
Philosophy and Social Science,PHILOS,PHILOS 23,3001,BENNET S E,35,4,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,43
Philosophy and Social Science,PHILOS,PHILOS 23,3002,BENNET S E,26,4,1,0.0,6,1,0.0,0.0,0.0,0.0,0.0,38
Philosophy and Social Science,PHILOS,PHILOS 51,3003,OIFER E R,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,8
Philosophy and Social Science,PHILOS,PHILOS 51,3004,OIFER E R,1,1,1,1,0.0,0.0,0.0,0.0,0.0,2,0.0,6
Philosophy and Social Science,PHILOS,PHILOS 51,3005,OIFER E R,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,9
Philosophy and Social Science,PHILOS,PHILOS 51,3394,OIFER E R,1,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,4
Philosophy and Social Science,PHILOS,PHILOS 52,3006,KURVINK S J,9,4,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,15
Philosophy and Social Science,PHILOS,PHILOS 88B,3010,SCHULTZ C K,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Philosophy and Social Science,POL SC,POL SC 1,3081,TAHVILDARANJESS R,78,28,6,2,4,2,1,0.0,0.0,7,0.0,128
Philosophy and Social Science,POL SC,POL SC 1,3082,WOODS V,5,15,7,0.0,5,1,0.0,1,0.0,8,0.0,42
Philosophy and Social Science,POL SC,POL SC 1,3083,TAHVILDARANJESS R,69,23,11,2,11,0.0,0.0,1,0.0,8,0.0,125
Philosophy and Social Science,POL SC,POL SC 1,3084,BUCKLEY A D,16,7,3,2,0.0,0.0,1,0.0,0.0,9,0.0,38
Philosophy and Social Science,POL SC,POL SC 1,3085,WOODS V,8,16,1,1,1,0.0,0.0,2,0.0,9,0.0,38
Philosophy and Social Science,POL SC,POL SC 1,3086,TAHVILDARANJESS R,77,21,6,4,8,0.0,1,0.0,0.0,7,0.0,124
Philosophy and Social Science,POL SC,POL SC 1,3087,WOODS V,10,10,1,5,1,0.0,0.0,0.0,0.0,12,0.0,39
Philosophy and Social Science,POL SC,POL SC 1,3088,SCHULTZ C K,6,2,2,0.0,3,0.0,0.0,0.0,0.0,10,0.0,23
Philosophy and Social Science,POL SC,POL SC 1,3089,SCHULTZ C K,7,3,1,0.0,1,0.0,0.0,0.0,0.0,9,0.0,21
Philosophy and Social Science,POL SC,POL SC 1,3090,KURVINK S J,28,11,5,1,2,1,1,1,0.0,0.0,0.0,50
Philosophy and Social Science,POL SC,POL SC 1,3091,BUCKLEY A D,3,14,12,2,1,0.0,0.0,0.0,0.0,8,0.0,40
Philosophy and Social Science,POL SC,POL SC 1,3092,GORGIE F J,26,5,3,6,2,1,0.0,0.0,0.0,1,0.0,44
Philosophy and Social Science,POL SC,POL SC 1,3093,GORGIE F J,23,9,3,2,0.0,0.0,0.0,0.0,0.0,2,0.0,39
Philosophy and Social Science,POL SC,POL SC 1,3094,GROPER R P,2,13,11,2,4,0.0,0.0,0.0,0.0,6,0.0,38
Philosophy and Social Science,POL SC,POL SC 1,3095,TAHVILDARANJESS R,37,12,1,1,0.0,1,0.0,0.0,0.0,1,0.0,53
Philosophy and Social Science,POL SC,POL SC 1,3096,KURVINK S J,25,7,5,0.0,3,0.0,0.0,0.0,0.0,3,0.0,43
Philosophy and Social Science,POL SC,POL SC 1,3097,BUCKLEY A D,5,8,7,1,4,1,0.0,0.0,0.0,11,0.0,37
Philosophy and Social Science,POL SC,POL SC 1,3098,GORGIE F J,16,12,1,3,2,0.0,0.0,0.0,0.0,4,0.0,38
Philosophy and Social Science,POL SC,POL SC 1,3099,GROPER R P,5,13,3,3,4,0.0,0.0,0.0,0.0,3,0.0,31
Philosophy and Social Science,POL SC,POL SC 1,4263,ANTOINE E R,17,6,4,0.0,2,1,0.0,3,0.0,1,0.0,34
Philosophy and Social Science,POL SC,POL SC 1,4264,ANTOINE E R,15,13,2,0.0,1,0.0,0.0,1,0.0,4,0.0,36
Philosophy and Social Science,POL SC,POL SC 2,3100,GABLER C L,17,7,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,27
Philosophy and Social Science,POL SC,POL SC 2,3101,BUCKLEY A D,10,9,4,0.0,2,0.0,0.0,0.0,0.0,10,0.0,35
Philosophy and Social Science,POL SC,POL SC 2,3102,GABLER C L,11,16,6,2,4,1,0.0,0.0,0.0,3,0.0,43
Philosophy and Social Science,POL SC,POL SC 2,3103,BUCKLEY A D,7,8,1,1,2,1,0.0,0.0,0.0,10,0.0,30
Philosophy and Social Science,POL SC,POL SC 2,3104,BERMAN DIANNE R,6,2,7,2,16,0.0,0.0,0.0,0.0,6,0.0,39
Philosophy and Social Science,POL SC,POL SC 5,3105,BERMAN DIANNE R,0.0,2,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,5
Philosophy and Social Science,POL SC,POL SC 7,3106,BUCKLEY A D,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,19
Philosophy and Social Science,POL SC,POL SC 7,3107,BERMAN DIANNE R,6,15,5,0.0,4,2,0.0,0.0,0.0,5,0.0,37
