Department,Subject,Course,Instructor,A,B,C,D,F,IP,IX,NP,P,RD,W,Total
Mathematics,MATH,MATH 1C,LUI‐MARTINEZ KR D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Mathematics,MATH,MATH 20,CHAU E,4.0,5.0,8.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,37
Mathematics,MATH,MATH 20,CHITGAR M H,5.0,1.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,32
Mathematics,MATH,MATH 20,ENGLAND A M,2.0,6.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,42
Mathematics,MATH,MATH 20,FOSTER M,1.0,4.0,11.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,17.0,62
Mathematics,MATH,MATH 20,GRAVES L P,1.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,27
Mathematics,MATH,MATH 20,HERICHI H,5.0,2.0,13.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,8.0,45
Mathematics,MATH,MATH 20,HUANG C Y,20.0,7.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,45
Mathematics,MATH,MATH 20,KAMIN G,5.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,22
Mathematics,MATH,MATH 20,KARKAFI R H,5.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,13.0,26
Mathematics,MATH,MATH 20,LAN H,1.0,5.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,45
Mathematics,MATH,MATH 20,LEE K H,6.0,10.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,37
Mathematics,MATH,MATH 20,LONDON J S,3.0,2.0,5.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,35
Mathematics,MATH,MATH 20,LUI‐MARTINEZ KR D,9.0,9.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,34
Mathematics,MATH,MATH 20,MAKNOUNI M,4.0,9.0,13.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,9.0,46
Mathematics,MATH,MATH 20,MALDAGUE J,13.0,5.0,10.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,9.0,46
Mathematics,MATH,MATH 20,MUSSELMAN M J,10.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,24
Mathematics,MATH,MATH 20,QUEVEDO J M,6.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28
Mathematics,MATH,MATH 20,ROSS K R,3.0,2.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,39
Mathematics,MATH,MATH 20,SARKSSIAN H,6.0,7.0,8.0,4.0,7.0,0.0,0.0,2.0,0.0,0.0,9.0,43
Mathematics,MATH,MATH 20,SIMO A L,2.0,5.0,3.0,5.0,6.0,0.0,0.0,2.0,0.0,0.0,10.0,33
Mathematics,MATH,MATH 20,TSVIKYAN A,8.0,5.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,41
Mathematics,MATH,MATH 20,WANG E,1.0,4.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,38
Mathematics,MATH,MATH 20,WONG J D,4.0,6.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37
Mathematics,MATH,MATH 21,CHENG T T,4.0,5.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,37
Mathematics,MATH,MATH 21,FOREMAN N J,17.0,15.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,56
Mathematics,MATH,MATH 21,HALAKA E F,26.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,40
Mathematics,MATH,MATH 21,SIMHAN S V,5.0,6.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,37
Mathematics,MATH,MATH 21,WANG J D,4.0,8.0,8.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,15.0,45
Mathematics,MATH,MATH 26,CHAN H J,1.0,3.0,5.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,30
Mathematics,MATH,MATH 26,GHARAMANIANS J,1.0,7.0,7.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,14.0,42
Mathematics,MATH,MATH 26,HARANDIAN R,5.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,21
Mathematics,MATH,MATH 26,HARJUNO T,3.0,6.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,36
Mathematics,MATH,MATH 26,RODAS B G,3.0,6.0,5.0,6.0,3.0,0.0,0.0,1.0,1.0,0.0,18.0,43
Mathematics,MATH,MATH 28,KAVIANI K,6.0,8.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,46
Mathematics,MATH,MATH 28,MAZOROW M M,8.0,11.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,46
Mathematics,MATH,MATH 28,RODAS B G,3.0,10.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,42
Mathematics,MATH,MATH 29,RODAS B G,10.0,5.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,27
Mathematics,MATH,MATH 31,BRONIE B L,3.0,4.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,37
Mathematics,MATH,MATH 31,CHO M,2.0,5.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,35
Mathematics,MATH,MATH 31,EVINYAN Z,2.0,4.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,35
Mathematics,MATH,MATH 31,HALAKA E F,8.0,7.0,12.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,41
Mathematics,MATH,MATH 31,HECHT S E,2.0,5.0,3.0,2.0,14.0,0.0,0.0,0.0,2.0,0.0,11.0,39
Mathematics,MATH,MATH 31,JIANG J,0.0,10.0,10.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,9.0,46
Mathematics,MATH,MATH 31,KIM J J,3.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,28
Mathematics,MATH,MATH 31,KIM SU,5.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,25
Mathematics,MATH,MATH 31,LEE P H,5.0,0.0,7.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,31.0,57
Mathematics,MATH,MATH 31,LOPEZ MA,6.0,6.0,13.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,14.0,77
Mathematics,MATH,MATH 31,MIANO I A,0.0,2.0,8.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,43
Mathematics,MATH,MATH 31,MUSSELMAN M J,5.0,4.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,38
Mathematics,MATH,MATH 31,ODOM L H,3.0,5.0,1.0,4.0,15.0,0.0,0.0,0.0,1.0,0.0,14.0,43
Mathematics,MATH,MATH 31,OWAKA E A,2.0,3.0,8.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,13.0,33
Mathematics,MATH,MATH 31,PHUNG Q T,1.0,2.0,4.0,6.0,15.0,0.0,0.0,1.0,0.0,0.0,11.0,40
Mathematics,MATH,MATH 31,RAHNAVARD M H,2.0,5.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,31
Mathematics,MATH,MATH 31,SOURY S,1.0,3.0,1.0,4.0,17.0,0.0,1.0,0.0,0.0,0.0,13.0,40
Mathematics,MATH,MATH 31,WARD J E,4.0,6.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40
Mathematics,MATH,MATH 32,CHAU E,5.0,8.0,11.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,42
Mathematics,MATH,MATH 32,HECHT S E,8.0,7.0,14.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,7.0,45
Mathematics,MATH,MATH 32,HUANG C Y,17.0,8.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,6.0,40
Mathematics,MATH,MATH 32,KIM J J,13.0,14.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,46
Mathematics,MATH,MATH 32,LAN H,5.0,6.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0,44
Mathematics,MATH,MATH 32,MAZOROW M M,6.0,9.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,34
Mathematics,MATH,MATH 32,MIANO I A,10.0,14.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,44
Mathematics,MATH,MATH 32,SIMHAN S V,2.0,4.0,12.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,46
Mathematics,MATH,MATH 32,TRAN C D,7.0,8.0,14.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,72
Mathematics,MATH,MATH 32,TU W,5.0,2.0,5.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,43
Mathematics,MATH,MATH 50,ASADYAN A,8.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34
Mathematics,MATH,MATH 50,BENE A J,3.0,8.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,34
Mathematics,MATH,MATH 50,BOOSHERI S G,2.0,1.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,8.0,25
Mathematics,MATH,MATH 50,CHAN H J,2.0,2.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,10.0,29
Mathematics,MATH,MATH 50,DABAGH SA M,3.0,7.0,5.0,5.0,9.0,0.0,0.0,1.0,2.0,0.0,3.0,35
Mathematics,MATH,MATH 50,DEAN C R,7.0,9.0,12.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,38
Mathematics,MATH,MATH 50,EDINGER G C,3.0,9.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,35
Mathematics,MATH,MATH 50,HANCOCK M D,4.0,8.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,37
Mathematics,MATH,MATH 50,LOPEZ J E,5.0,7.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,23
Mathematics,MATH,MATH 50,LOPEZ MA,4.0,1.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,28
Mathematics,MATH,MATH 50,MCGRAW C K,3.0,6.0,7.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,30
Mathematics,MATH,MATH 50,OUELLETTE K R,8.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,10.0,33
Mathematics,MATH,MATH 50,PHUNG Q T,4.0,8.0,11.0,5.0,15.0,0.0,0.0,1.0,0.0,0.0,17.0,61
Mathematics,MATH,MATH 50,RAHMANI S,10.0,2.0,9.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,5.0,35
Mathematics,MATH,MATH 50,SIMO A L,4.0,10.0,7.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,32
Mathematics,MATH,MATH 50,SOLEYMANI S,12.0,5.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,37
Mathematics,MATH,MATH 50,VENDLINSKI T P,6.0,10.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,6.0,35
Mathematics,MATH,MATH 50,XU M N,5.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,31
Mathematics,MATH,MATH 54,BASKAUSKAS V A,5.0,13.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,41
Mathematics,MATH,MATH 54,BAYSSA B T,5.0,8.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,8.0,36
Mathematics,MATH,MATH 54,CARLSON K D,6.0,7.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,39
Mathematics,MATH,MATH 54,CARTY B,3.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,41
Mathematics,MATH,MATH 54,DABAGH SA M,3.0,4.0,12.0,5.0,12.0,0.0,1.0,0.0,0.0,0.0,11.0,48
Mathematics,MATH,MATH 54,EDINGER G C,11.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,34
Mathematics,MATH,MATH 54,FOSTER M,8.0,9.0,10.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,23.0,74
Mathematics,MATH,MATH 54,GHARAMANIANS J,3.0,6.0,10.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,16.0,39
Mathematics,MATH,MATH 54,HANCOCK M D,12.0,18.0,15.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,23.0,81
Mathematics,MATH,MATH 54,HE F Y,6.0,6.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,38
Mathematics,MATH,MATH 54,JAHANGARD E,1.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,31
Mathematics,MATH,MATH 54,MARDIROSIAN R,24.0,21.0,14.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,86
Mathematics,MATH,MATH 54,MARTINEZ M G,28.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,58
Mathematics,MATH,MATH 54,MCGRAW C K,4.0,6.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,28
Mathematics,MATH,MATH 54,NGUYEN D T,2.0,3.0,3.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,42
Mathematics,MATH,MATH 54,ORTEGA J A,6.0,7.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,36.0,65
Mathematics,MATH,MATH 54,PACHAS‐FLORES W,10.0,10.0,15.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,26.0,86
Mathematics,MATH,MATH 54,PEREZ R E,40.0,24.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,88
Mathematics,MATH,MATH 54,PETIKYAN G,6.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31
Mathematics,MATH,MATH 54,RAHMANI S,8.0,8.0,9.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,41
Mathematics,MATH,MATH 54,SASO M,15.0,7.0,11.0,11.0,5.0,0.0,2.0,0.0,0.0,0.0,24.0,75
Mathematics,MATH,MATH 54,SIMO A L,6.0,12.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,42
Mathematics,MATH,MATH 54,SOLEYMANI S,18.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
Mathematics,MATH,MATH 54,TRAN C D,6.0,4.0,15.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,37
Mathematics,MATH,MATH 54,TU W,4.0,2.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,39
Mathematics,MATH,MATH 54,VENDLINSKI T P,10.0,4.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,40
Mathematics,MATH,MATH 54,XIE M C,8.0,8.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,40
Mathematics,MATH,MATH 54,YANKEY K A,9.0,22.0,24.0,19.0,4.0,0.0,4.0,0.0,0.0,0.0,26.0,108
Mathematics,MATH,MATH 54,YEE D K,4.0,6.0,18.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,25.0,64
Mathematics,MATH,MATH 54C,EDINGER G C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.0,2.0,34
Mathematics,MATH,MATH 54C,HANCOCK M D,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,17.0,0.0,9.0,35
Mathematics,MATH,MATH 54C,MCGRAW C K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,3.0,28
Mathematics,MATH,MATH 81,BRONIE B L,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,18
Mathematics,MATH,MATH 81,CHITGAR M H,5.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23
Mathematics,MATH,MATH 81,CHO M,2.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,28
Mathematics,MATH,MATH 84,MAN S,0.0,2.0,2.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,32
Mathematics,MATH,MATH 84,OWAKA E A,3.0,11.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,34
Mathematics,MATH,MATH 84,RAHNAVARD M H,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,17
Mathematics,MATH,MATH 84,TSVIKYAN A,5.0,0.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,27
Mathematics,MATH,MATH 85,ESMAEILI AK,14.0,14.0,3.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,16.0,61
Mathematics,MATH,MATH 85,GIZAW A,5.0,4.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,39
Mathematics,MATH,MATH 85,LEE P H,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,13
Mathematics,MATH,MATH 85,LIAO G,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11
Mathematics,MATH,MATH 85,MIANO I A,4.0,4.0,3.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,36
Mathematics,MATH,MATH 85,PHUA N,1.0,1.0,7.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,6.0,29
Mathematics,MATH,MATH 85,ROSS K R,0.0,3.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,26
Mathematics,MATH,MATH 88A,MOASSESSI M,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Modern Languages and Culture,ARABIC,ARABIC 1,BEZRATI S,24.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,35
Modern Languages and Culture,ASL,ASL 1,COLE B M,14.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36
Modern Languages and Culture,ASL,ASL 1,DANA M,15.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32
Modern Languages and Culture,ASL,ASL 2,LEWIS B J,17.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,32
Modern Languages and Culture,CHNESE,CHNESE 1,WU X,23.0,9.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,63
Modern Languages and Culture,CHNESE,CHNESE 2,WU X,10.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,20
Modern Languages and Culture,FRENCH,FRENCH 1,CASE S A,12.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,33
Modern Languages and Culture,FRENCH,FRENCH 1,ISNER‐BALL D R,8.0,9.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,31
Modern Languages and Culture,FRENCH,FRENCH 1,POSNER L,13.0,10.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,38
Modern Languages and Culture,FRENCH,FRENCH 2,ALLAIN A S,9.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,19
Modern Languages and Culture,FRENCH,FRENCH 2,CHEVANT‐AKSOY A,22.0,13.0,5.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,16.0,62
Modern Languages and Culture,FRENCH,FRENCH 4,CHEVANT‐AKSOY A,7.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,28
Modern Languages and Culture,GERMAN,GERMAN 1,GARDNER A,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33
Modern Languages and Culture,GERMAN,GERMAN 1,GERL A,8.0,5.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,24
Modern Languages and Culture,GERMAN,GERMAN 1,LASHGARI RENSEL M,11.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,24
Modern Languages and Culture,GERMAN,GERMAN 2,TANAKA D J,8.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,22
Modern Languages and Culture,GERMAN,GERMAN 3,GERL A,4.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,13
Modern Languages and Culture,GERMAN,GERMAN 4,GERL A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Modern Languages and Culture,HEBREW,HEBREW 1,MARGOLIS F S,18.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,27
Modern Languages and Culture,HEBREW,HEBREW 2,ZWANG‐WEISSMAN,4.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,15
Modern Languages and Culture,ITAL,ITAL 1,KEMITCH F A,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,22
Modern Languages and Culture,ITAL,ITAL 1,LORENZI P,7.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,26
Modern Languages and Culture,ITAL,ITAL 1,ROTA B L,5.0,4.0,3.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,2.0,24
Modern Languages and Culture,ITAL,ITAL 2,WEISBERG A N,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16
Modern Languages and Culture,ITAL,ITAL 3,TROMBETTA G N,13.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,19
Modern Languages and Culture,JAPAN,JAPAN 1,COMRIE A K,16.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,34
Modern Languages and Culture,JAPAN,JAPAN 1,HASHIMOTO Y,16.0,8.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,39
Modern Languages and Culture,JAPAN,JAPAN 1,KITAZONO Y,17.0,7.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,35
Modern Languages and Culture,JAPAN,JAPAN 1,KONNO M K,10.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,12.0,31
Modern Languages and Culture,JAPAN,JAPAN 1,KROUPA R A,18.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,30
Modern Languages and Culture,JAPAN,JAPAN 1,SHIMURA M,14.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,33
Modern Languages and Culture,JAPAN,JAPAN 2,JOHNSTON S K,12.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26
Modern Languages and Culture,JAPAN,JAPAN 2,KATO N K,9.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,26
Modern Languages and Culture,JAPAN,JAPAN 2,TSUBOI Y,29.0,14.0,5.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,10.0,65
Modern Languages and Culture,JAPAN,JAPAN 3,TAKEMORI K,13.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,25
Modern Languages and Culture,JAPAN,JAPAN 4,TSUBOI Y,20.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,35
Modern Languages and Culture,JAPAN,JAPAN 8,MINEKAWA Y,3.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14
Modern Languages and Culture,JAPAN,JAPAN 9,MINEKAWA Y,70.0,12.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,94
Modern Languages and Culture,KOREAN,KOREAN 1,CHA J,24.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,36
Modern Languages and Culture,KOREAN,KOREAN 1,LEE J M,22.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,35
Modern Languages and Culture,KOREAN,KOREAN 1,PARK JI,9.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,29
Modern Languages and Culture,KOREAN,KOREAN 2,CHA J,19.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36
Modern Languages and Culture,KOREAN,KOREAN 4,CHA J,21.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35
Modern Languages and Culture,LING,LING 1,AL RIFAE K,11.0,9.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,39
Modern Languages and Culture,LING,LING 1,GAINES S G,42.0,13.0,5.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,5.0,79
Modern Languages and Culture,LING,LING 1,HARCLERODE J E,42.0,21.0,2.0,7.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,85
Modern Languages and Culture,LING,LING 1,MELENDEZ‐BALLES N,24.0,9.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,43
Modern Languages and Culture,PERSIN,PERSIN 2,POURZANGI B,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21
Modern Languages and Culture,RUSS,RUSS 2,BAUCKUS S J,13.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,22
Modern Languages and Culture,SPAN,SPAN 1,BOLIVAR‐OWEN E,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,23
Modern Languages and Culture,SPAN,SPAN 1,ERICKSON M P,23.0,17.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,81
Modern Languages and Culture,SPAN,SPAN 1,MIZUKI A H,12.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,11.0,36
Modern Languages and Culture,SPAN,SPAN 1,QUINONES H C,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24
Modern Languages and Culture,SPAN,SPAN 2,AREVALO L H,5.0,6.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,29
Modern Languages and Culture,SPAN,SPAN 2,TRIVES T,5.0,11.0,13.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,11.0,49
Modern Languages and Culture,SPAN,SPAN 2,ZARATE S,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,21
Modern Languages and Culture,SPAN,SPAN 3,LEE CHAN A,6.0,9.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,31
Modern Languages and Culture,SPAN,SPAN 8,AREVALO L H,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18
Modern Languages and Culture,SPAN,SPAN 11,AREVALO L H,4.0,3.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,5.0,26
Modern Languages and Culture,SPAN,SPAN 11,LEE CHAN A,7.0,15.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,52
Modern Languages and Culture,SPAN,SPAN 20,AREVALO L H,6.0,3.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,26
